Preço,Condomínio,Área,Quartos,Banheiros,Vagas,Abaixo $,Endereço,Descrição,0,1,2,3,4,Latitude,Longitude
1599994,0,748,15,4,4,0,"Vila Planalto , Brasília - DF","Casa de condomínio com 15 Quartos à Venda, 748m²",Salão de festas,,,,,-15.79268,-47.850277
550000,490,62,2,2,2,0,"Quadra 208 - Sul, Brasília - DF","Apartamento com 2 Quartos à Venda, 62m²",Garagem,Cozinha,Academia,Piscina,Sauna,-15.82281985,-47.89545618828765
1100000,0,25000,4,5,0,0,"Rodovia DF-001 - Lago Norte, Brasília - DF","Fazenda/Sítio/Chácara com 4 Quartos à Venda, 25000m²",Condomínio fechado,,,,,-15.6889318,-47.8607744
299000,0,33,0,0,0,0,"CA 5, 5 - Lago Norte, Brasília - DF","Ponto comercial/Loja/Box à Venda, 33m²",Piscina,Churrasqueira,Elevador,Academia,Jardim,-15.7191704,-47.8849496
550000,550,73,3,2,1,0,"Rua 17, 1 - Aguas Claras, Brasília - DF","Apartamento com 3 Quartos à Venda, 73m²",Churrasqueira,Elevador,Condomínio fechado,Academia,Espaço gourmet,-15.84093715,-48.01792736245497
300000,1,250,3,1,5,0,"QNN, 2 - Ceilândia, Brasília - DF","Casa com 3 Quartos à Venda, 250m²",,,,,,-15.8029146,-48.1230267
450000,0,71,2,1,0,0,"SCRN 708/709 Bloco H - Asa Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 71m²",,,,,,-15.76367565,-47.89328134395585
230000,420,55,2,2,1,0,"QNM 18 Conjunto F - Ceilandia Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 55m²",Churrasqueira,Academia,Espaço gourmet,Salão de festas,Interfone,-15.8129216,-48.1001046
93000,0,110,2,1,0,0,"Cidade Nova, Brasília - DF","Casa com 2 Quartos à Venda, 110m²",,,,,,-18.0056919,-39.8654721
370000,415,46,1,1,1,0,"Rua 37 - Norte, Brasília - DF","Apartamento com Quarto à Venda, 46m²",Churrasqueira,Academia,Espaço gourmet,Playground,Salão de festas,-15.8334945,-48.0380188
160000,0,135,2,1,2,0,"QNN 7, 9 - Ceilândia, Brasília - DF","Casa com 2 Quartos à Venda, 135m²",Aceita animais,,,,,-15.805655,-48.1189239
1100000,1100,167,4,5,2,0,"Quadra 205, 10 - Aguas Claras, Águas Claras - DF","Apartamento com 4 Quartos à Venda, 167m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-15.8423553,-48.0214125
665000,720,75,3,2,2,0,"Quadra 209 - Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 75m²",Churrasqueira,Academia,Espaço gourmet,Playground,Salão de festas,-15.82281985,-47.89545618828765
1130000,934,140,3,4,2,0,"Rua 31 - Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 140m²",Churrasqueira,Academia,Espaço gourmet,Playground,Varanda gourmet,-15.8366891,-48.0338654
190000,0,32,0,1,0,0,"STN - Asa Norte, Brasília - DF","Sala/Conjunto à Venda, 32m²",,,,,,-15.75799565,-47.871353931704704
250000,350,62,2,1,1,0,"QNO 12 - Ceilandia Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 62m²",Churrasqueira,Academia,Espaço gourmet,Playground,Varanda gourmet,-15.7975393,-48.1182772
260000,0,50,3,1,0,0,"EQNP 28/32 - Ceilandia Sul, Brasília - DF","Sobrado com 3 Quartos à Venda, 50m²",,,,,,-15.8464298,-48.1224647
200000,0,35,1,1,0,0,"CLN 314 - Asa Norte, Brasília - DF","Kitnet/Conjugado com Quarto à Venda, 35m²",Cozinha,Interfone,,,,-15.77465175,-47.885249553471
320000,270,38,1,1,1,0,"Avenida Jacarandá - Sul, Brasília - DF","Apartamento com Quarto à Venda, 38m²",Churrasqueira,Academia,Espaço gourmet,Salão de festas,Conexão à internet,-15.812608699999998,-47.89167366423948
388000,50,650,3,1,3,0,"Residencial Itaipu, Brasília - DF","Casa de condomínio com 3 Quartos à Venda, 650m²",,,,,,-15.8830768,-47.7666502
210000,280,42,1,1,0,0,"SCRN 712/713 - Asa Norte, Brasília - DF","Apartamento com Quarto à Venda, 42m²",Varanda,Estacionamento para visitantes,Gás Encanado,Box blindex,Ventilação natural,-15.7516397,-47.8962371
1349877,0,440,6,4,0,0,"QE 26 - Guara II, Brasília - DF","Casa de condomínio com 6 Quartos à Venda, 440m²",Condomínio fechado,,,,,-15.8322124,-47.9840588
400000,0,150,4,2,4,0,"Setor Norte, Brasília - DF","Casa com 4 Quartos à Venda, 150m²",Garagem,Cozinha,,,,-18.8981145,-48.3022523
960000,1,420,0,0,0,0,"CSG 2, 6 - Taguatinga, Brasília - DF","Lote/Terreno à Venda, 420m²",Energia elétrica,Rua asfaltada,Rede de água e esgoto,Plano,,-15.8731562,-48.0429538
270000,0,125,2,1,3,0,"Setor Leste, Brasília - DF","Casa com 2 Quartos à Venda, 125m²",Garagem,Cozinha,,,,-15.1692658,-48.2765669
580000,0,980,27,27,0,0,"QNN 5 Conjunto B, 41 - Ceilandia Norte, Brasília - DF","Prédio/Edifício inteiro com 27 Quartos à Venda, 980m²",,,,,,-15.8079853,-48.1149164
650000,0,300,5,4,3,0,"QN 7 Conjunto 22 - Riacho Fundo I, Brasília - DF","Casa com 5 Quartos à Venda, 300m²",,,,,,-15.8805624,-48.020676
260000,120,60,2,1,3,0,"Sao Gabriel, Brasília - DF","Casa de condomínio com 2 Quartos à Venda, 60m²",,,,,,-15.893636449999999,-47.76225122540019
525000,0,140,3,3,0,0,"Quadra 5 Conjunto F - Sobradinho, Brasília - DF","Casa com 3 Quartos à Venda, 140m²",Cozinha,Quintal,Área de serviço,,,-15.6481229,-47.8097932
500000,0,576,0,3,0,0,"Planaltina, Planaltina - DF","Prédio/Edifício inteiro à Venda, 576m²",,,,,,-23.0228724,-52.9160307
220000,0,55,2,1,1,0,"Taguatinga, Brasília - DF","Apartamento com 2 Quartos à Venda, 55m²",,,,,,-15.8335277,-48.0565716
430000,450,60,2,2,1,0,"Rua 37, 16 - Sul, Brasília - DF","Apartamento com 2 Quartos à Venda, 60m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-15.815195249999999,-47.87958617188626
1670000,1300,150,3,4,1,0,"SQS 311, 0 - Asa Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 150m²",,,,,,-15.8203526,-47.91328
1300000,270,290,3,5,4,0,"Vicente Pires, Brasília - DF","Casa de condomínio com 3 Quartos à Venda, 290m²",,,,,,-15.8135709,-48.0156045
695000,0,250,0,0,0,0,"QNM 3 Conjunto M - Ceilandia Sul, Brasília - DF","Lote/Terreno à Venda, 250m²",,,,,,-15.8228072,-48.1023937
285000,368,31,1,1,1,0,"SCRN 708/709 Bloco D - Asa Norte, Brasília - DF","Apartamento com Quarto à Venda, 31m²",Mobiliado,Armário na cozinha,Varanda,,,-15.76400995,-47.8931737
330000,448,60,2,2,1,0,"QNN 34 - Ceilandia Sul, Brasília - DF","Apartamento com 2 Quartos à Venda, 60m²",Churrasqueira,Academia,Espaço gourmet,Varanda gourmet,Salão de festas,-15.8420892,-48.1068785
670000,0,255,5,4,5,0,"Quadra 17 Conjunto C - Sobradinho, Brasília - DF","Casa de condomínio com 5 Quartos à Venda, 255m²",Condomínio fechado,Depósito,Quintal,Área de serviço,,-15.641731,-47.773858
1400000,0,1532,0,0,0,0,"Rodovia BR-020 - Sobradinho, Brasília - DF","Lote/Terreno à Venda, 1532m²",,,,,,-15.6704278,-47.8163957
1100000,0,273,0,0,0,0,"SCS Quadra, 6 - Centro, Brasília - DF","Sala/Conjunto à Venda, 273m²",,,,,,-15.7968382,-47.890925
9500000,0,1083,5,9,4,0,"SMDB Conjunto 24, 01 - Lago Sul, Brasília - DF","Casa com 5 Quartos à Venda, 1083m²",,,,,,-15.8523218,-47.8388667
400000,0,1000,0,0,0,0,"Vila Nova, Brasília - DF","Lote/Terreno à Venda, 1000m²",,,,,,-3.6526319,-56.7968542
98695,0,36,1,1,0,0,"QE 12 Área Especial I - Guara I, Brasília - DF","Sala/Conjunto com Quarto à Venda, 36m²",,,,,,-15.840545550000002,-47.98467387458663
1100000,220,600,4,4,3,0,"Nova Colina, Brasília - DF","Casa de condomínio com 4 Quartos à Venda, 600m²",Garagem,,,,,-15.6464226,-47.7596268
838525,0,275,9,1,0,0,"Quadra 2, 73015 - Sobradinho, Brasília - DF","Apartamento com 9 Quartos à Venda, 275m²",,,,,,-15.6569446,-47.79423607391193
990000,0,600,0,6,0,0,"Rua 11 - Guara II, Brasília - DF","Prédio/Edifício inteiro à Venda, 600m²",,,,,,-15.8469891,-47.978178
799877,0,300,4,2,0,0,"QE 34 - Guara II, Brasília - DF","Casa de condomínio com 4 Quartos à Venda, 300m²",Condomínio fechado,,,,,-15.8432324,-47.97130630464174
600000,0,150,0,0,0,0,"Vila Estrutural, Brasília - DF","Lote/Terreno à Venda, 150m²",,,,,,-15.78117555,-47.99784096524596
382081,0,31,4,1,0,0,"QR 2, 51 - Candangolândia, Brasília - DF","Apartamento com 4 Quartos à Venda, 31m²",,,,,,-15.8510326,-47.9497138
180000,0,64,0,1,0,0,"Quadra 2 Conjunto A, 25 - Sobradinho, Brasília - DF","Ponto comercial/Loja/Box à Venda, 64m²",,,,,,-15.6852308,-47.8343681
265000,0,40,0,1,0,0,"SGAS 905 - Asa Sul, Brasília - DF","Sala/Conjunto à Venda, 40m²",Piso de madeira,Estacionamento para visitantes,Hall de entrada,,,-15.804265,-47.9015882
900000,0,20000,2,2,0,0,"Quadra 9 - Brazlândia, Brazlândia - DF","Fazenda/Sítio/Chácara com 2 Quartos à Venda, 20000m²",Acesso para deficientes,Cozinha grande,Gesso - Sanca - Teto Rebaixado,Sala grande,,-15.6640284,-48.19106025
210892,0,41,1,1,1,0,"QS 3 - Areal, Brasília - DF","Apartamento com Quarto à Venda, 41m²",,,,,,-15.8638374,-48.0230388
220000,0,33,0,1,0,0,"SDN - Asa Norte, Brasília - DF","Sala/Conjunto à Venda, 33m²",Ar-condicionado,Elevador,,,,-15.7627976,-47.883951
170000,0,35,1,1,0,0,"QI 20 - Guara I, Brasília - DF","Kitnet/Conjugado com Quarto à Venda, 35m²",Cozinha,Área de serviço,,,,-15.8217655,-47.983425521849526
1400000,0,552,0,0,0,0,"Setor de Industrias Bernardo Sayao, Brasília - DF","Prédio/Edificio inteiro à Venda, 552m²",,,,,,-15.8673362,-47.9684005
3000000,0,520,0,0,0,0,"EQ 48/50 - Gama, Gama - DF","Lote/Terreno à Venda, 520m²",Perto de vias de acesso,Próximo a shopping,Próximo a transporte público,Próximo a escola,Próximo a hospitais,-15.9990407,-48.0556335
535000,0,390,3,2,3,0,"Ceilândia, Brasília - DF","Sobrado com 3 Quartos à Venda, 390m²",,,,,,-15.8173391,-48.1045766
330000,0,200,4,3,0,0,"QNP 10 Conjunto V - Ceilandia Sul, Brasília - DF","Casa com 4 Quartos à Venda, 200m²",,,,,,-15.8383482,-48.1166741
120000,0,2500,0,0,0,0,"CNN, 1 - Ceilândia, Brasília - DF","Lote/Terreno à Venda, 2500m²",,,,,,-15.8212693,-48.1127277
600000,20,230,3,5,7,0,"Setor de Mansões de Sobradinho, Brasília - DF","Casa com 3 Quartos à Venda, 230m²",Armário na cozinha,Armário embutido,Área de serviço,,,-15.632088750000001,-47.83396505460016
85000,0,28,0,1,0,0,"QNB 18, 0 - Taguatinga, Brasília - DF","Edifício residencial à Venda, 28m²",,,,,,-15.8174635,-48.0626442
3900000,0,553,6,7,2,0,"SHIS QI 21 Conjunto 2 - Lago Sul, Brasília - DF","Casa de condomínio com 6 Quartos à Venda, 553m²",Piscina,Churrasqueira,Condomínio fechado,Área de serviço,Escritório,-15.8532334,-47.855318
4600000,0,10,4,3,0,0,"Incra 6, 01 - Brazlândia, Brasília - DF","Chácara com 4 Quartos à Venda, 10m²",,,,,,-15.7423211,-48.1712508
1200000,0,990,0,4,10,0,"SES Quadra 3 - Sobradinho, Sobradinho - DF","Galpão/Depósito/Armazém à Venda, 990m²",Ar-condicionado,Muro e grade,Copa,Entrada para caminhões,Estacionamento para visitantes,-15.6530506,-47.809242936378865
1600000,0,600,0,0,0,0,"Del Lago I, Brasília - DF","Ponto comercial/Loja/Box à Venda, 600m²",,,,,,-15.748777350000001,-47.776173280085494
878000,0,276,4,4,0,0,"Quadra 5 - Sobradinho, Brasília - DF","Casa com 4 Quartos à Venda, 276m²",Piscina,Churrasqueira,Quintal,Área de serviço,Cozinha,-15.6489998,-47.80822240561085
450000,0,100,3,2,2,0,"QN 7 Conjunto 26 - Riacho Fundo I, Brasília - DF","Casa com 3 Quartos à Venda, 100m²",Garagem,Cozinha,,,,-15.8797978,-48.0210149
610000,750,81,3,2,1,0,"Rua Manacá - Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 81m²",Piscina,Churrasqueira,Elevador,Academia,Espaço gourmet,-26.4789156,-49.08915999251825
350000,0,250,1,1,6,0,"QNM 9 Conjunto F, 10 - Ceilandia Sul, Brasília - DF","Lote/Terreno com Quarto à Venda, 250m²",,,,,,-15.8355934,-48.0959021
370000,0,180,4,2,3,0,"QNP 13 Conjunto F, 23 - Ceilandia Norte, Brasília - DF","Sobrado com 4 Quartos à Venda, 180m²",,,,,,-15.8116944,-48.1276716
5300000,0,974,7,8,14,0,"SHIS QI 9, 10 - Lago Sul, Brasília - DF","Casa com 7 Quartos à Venda, 974m²",Piscina,Churrasqueira,Varanda,Área de serviço,Escritório,-15.8358374,-47.8767021
320000,0,27,1,1,0,0,"CA 5, 55 - Lago Norte, Brasília - DF","Kitnet/Conjugado com Quarto à Venda, 27m²",Cozinha,,,,,-15.7191704,-47.8849496
950000,0,300,4,9,4,0,"Nucleo Rural Santa Maria, Brasília - DF","Casa de condomínio com 4 Quartos à Venda, 300m²",Mais de um andar,Vigia,Copa,Escritório,Área de serviço,-15.7270994,-47.6556444
4450000,0,686,5,7,4,0,"SHIS QL 10 Conjunto 4, 0 - Lago Sul, Brasília - DF","Casa com 5 Quartos à Venda, 686m²",Piscina,Churrasqueira,Varanda,Quintal,Ar-condicionado,-15.8344441,-47.8813617
1595000,0,131,3,3,1,0,"SQS 105, 105 - Asa Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 131m²",Ar-condicionado,Interfone,Lavanderia,Sistema de alarme,Área de serviço,-15.8139652,-47.89960928071284
205000,0,82,2,2,2,0,"QMS 27, 20 - Setor de Mansões de Sobradinho, Brasília - DF","Casa de condomínio com 2 Quartos à Venda, 82m²",Condomínio fechado,Cozinha,Área de serviço,,,-15.6346026,-47.8287597
7135000,0,1000,7,5,6,0,"SHIS QI 26 Conjunto 4, 0 - Lago Sul, Brasília - DF","Casa com 7 Quartos à Venda, 1000m²",Piscina,Churrasqueira,Varanda,Ar-condicionado,Área de serviço,-15.8293929,-47.8219481
280000,323,30,1,1,1,0,"SGAS 905, 0 - Asa Sul, Brasília - DF","Apartamento com Quarto à Venda, 30m²",Condomínio fechado,Jardim,Portaria 24h,Cozinha americana,Acesso para deficientes,-15.804265,-47.9015882
205000,0,30,1,1,0,0,"SGAS 910 - Asa Sul, Brasília - DF","Kitnet/Conjugado com Quarto à Venda, 30m²",Ar-condicionado,Elevador,Interfone,,,-15.8122757,-47.9117551
985000,0,383,4,7,6,0,"QE 4 - Guara I, Brasília - DF","Sobrado com 4 Quartos à Venda, 383m²",Churrasqueira,Área de serviço,Varanda gourmet,Cozinha,Depósito,-15.8269237,-47.9830297
2500000,0,70,1,1,4,0,"Condomínio Belvedere Green, 18 - Setor Habitacional Jardim Botânico, Brasília - DF","Chácara com Quarto à Venda, 70m²",Condomínio fechado,Quadra poliesportiva,Quintal,,,-15.869578,-47.7601597
120000,0,100,0,2,3,0,"QE 40 Conjunto M, 21 - Guara II, Brasília - DF","Ponto comercial/Loja/Box à Venda, 100m²",Ar-condicionado,Interfone,Mobiliado,Sistema de alarme,Escritório,-15.8449556,-47.984620584115916
1400000,0,513,0,0,0,0,"Varjão, Brasília - DF","Prédio/Edificio inteiro à Venda, 513m²",Condomínio fechado,Cozinha,,,,-15.710824,-47.8763338
530000,650,81,2,2,1,0,"Quadra 204, 1 - Sul, Brasília - DF","Apartamento com 2 Quartos à Venda, 81m²",Piscina,Elevador,Área de serviço,Quadra poliesportiva,Escritório,-15.84093715,-48.01792736245497
1700000,0,1700,0,0,0,0,"Quadra 4 - Sobradinho, Brasília - DF","Lote/Terreno à Venda, 1700m²",,,,,,-15.65488285,-47.80166069808267
180000,0,200,4,3,0,0,"Fazendinha, Brasília - DF","Imóvel comercial com 4 Quartos à Venda, 200m²",,,,,,-15.7501877,-47.767038703641944
401000,0,347,6,6,0,0,"Itapoã I, Brasília - DF","Sobrado com 6 Quartos à Venda, 347m²",Cozinha,Varanda,Área de serviço,,,-26.0663456,-48.6120403
3675000,0,7500,0,0,0,0,"SMPW Quadra 1 - Park Way , Brasília - DF","Lote/Terreno à Venda, 7500m²",,,,,,-15.8950494,-47.94635
260000,450,44,2,2,1,0,"C 11 - Taguatinga Centro, Brasília - DF","Apartamento com 2 Quartos à Venda, 44m²",,,,,,-15.8342764,-48.0593906
360000,0,150,3,2,4,0,"Quadra 307 - Recanto das Emas, Brasília - DF","Casa com 3 Quartos à Venda, 150m²",,,,,,-15.9110152,-48.0518735
1190000,0,80,2,2,2,0,"SQNW 310 - Setor Noroeste, Brasília - DF","Apartamento com 2 Quartos à Venda, 80m²",Ar-condicionado,Churrasqueira,Elevador,Piscina,,-15.74490265,-47.912888290018074
340000,0,54,2,1,5,0,"QI 2, 0 - Guara I, Brasília - DF","Apartamento com 2 Quartos à Venda, 54m²",Portão eletrônico,Elevador,Mobiliado,,,-15.8144628,-47.98162426265988
1650000,0,50000,0,0,0,0,"Incra 6, 0 - Brazlândia, Brasília - DF","Fazenda/Sítio/Chácara à Venda, 50000m²",,,,,,-15.7423211,-48.1712508
24300000,0,540,4,3,10,0,"Praça Central, 0 - Paranoá, Brasília - DF","Fazenda/Sítio/Chácara com 4 Quartos à Venda, 540m²",,,,,,-15.77558795,-47.77991077706551
5000000,0,1920000,0,0,0,0,"Núcleo Rural Ponte Alta de Cima, 34 - Gama, Brasília - DF","Lote/Terreno à Venda, 1920000m²",Desnível para frente (rua),Plano,,,,-16.0483499,-48.1466389
215000,420,55,2,2,1,0,"QNM 12, 1202 - Ceilandia Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 55m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-15.8132874,-48.1067477
250000,0,56,2,1,1,0,"QNN 34 - Ceilândia, Brasília - DF","Apartamento com 2 Quartos à Venda, 56m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-15.8425955,-48.1058264
595000,0,80,4,1,1,0,"Rua 21, 4 - Norte, Brasília - DF","Apartamento com 4 Quartos à Venda, 80m²",Piscina,Churrasqueira,Condomínio fechado,Academia,Aceita animais,-16.2375055,-47.9455544
320000,0,135,3,3,2,0,"QNP 19 Conjunto C, 4 - Ceilandia Norte, Brasília - DF","Casa com 3 Quartos à Venda, 135m²",Mobiliado,Aceita animais,Área de serviço,Armário embutido,Armário embutido no quarto,-15.8057123,-48.1346405
350000,0,34,1,1,2,0,"SGAN 910, 1 - Asa Norte, Brasília - DF","Apartamento com Quarto à Venda, 34m²",,,,,,-15.759451,-47.8959413
1200000,0,800,4,5,3,0,"Quadra 4 - Setor Habitacional Taquari, Brasília - DF","Casa com 4 Quartos à Venda, 800m²",,,,,,-15.6998458,-47.8749892
320000,0,45,0,0,0,0,"Rua 13, 0 - Norte, Brasília - DF","Ponto comercial/Loja/Box à Venda, 45m²",Academia,Portão eletrônico,Portaria 24h,,,-16.2354564,-47.9447465
270000,330,29,1,1,1,0,"Rua 24, 0 - Norte, Brasília - DF","Apartamento com Quarto à Venda, 29m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-15.5447019,-47.2922802
290000,0,135,2,2,3,0,"QNP 5 Conjunto V, 1 - Ceilandia Norte, Brasília - DF","Casa com 2 Quartos à Venda, 135m²",,,,,,-15.8221209,-48.1268576
960000,1500,162,3,3,2,0,"Quadra 206, 4 - Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 162m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Varanda,-15.7930602,-47.892502
2500000,0,50000,4,1,15,0,"Incra 7, 31 - Brazlândia, Brasília - DF","Fazenda/Sítio/Chácara com 4 Quartos à Venda, 50000m²",Quintal,Área de serviço,Armário na cozinha,TV a cabo,Mais de um andar,-15.7423211,-48.1712508
450000,0,150,3,2,4,0,"Quadra 2 Conjunto C-8, 25 - Sobradinho, Brasília - DF","Casa com 3 Quartos à Venda, 150m²",Churrasqueira,Cozinha,Lavanderia,Quintal,Área de serviço,-15.6578224,-47.795175
420000,0,81,3,1,0,0,"Granja do Torto, Brasília - DF","Casa com 3 Quartos à Venda, 81m²",Cozinha,Área de serviço,,,,-15.7086699,-47.9135919
600000,0,100,1,1,0,0,"Brazlândia, Brasília - DF","Chácara com Quarto à Venda, 100m²",,,,,,-15.6808898,-48.1942621
250000,0,250,9,9,0,0,"QNN 5 Conjunto M, 42 - Ceilandia Norte, Brasília - DF","Apartamento com 9 Quartos à Venda, 250m²",,,,,,-15.8131891,-48.116032
130000,0,60,2,1,0,0,"QE 40 Conjunto E, 0 - Guara II, Brasília - DF","Apartamento com 2 Quartos à Venda, 60m²",Aceita animais,,,,,-15.84194515,-47.98552894573424
400000,100,200,3,2,4,0,"Veredas, Brasília - DF","Casa com 3 Quartos à Venda, 200m²",Condomínio fechado,Aceita animais,Área de serviço,Churrasqueira na varanda,Estacionamento,-15.669783500000001,-48.200522367947144
374000,380,46,1,1,1,0,"Avenida Jacarandá - Aguas Claras, Brasília - DF","Apartamento com Quarto à Venda, 46m²",Piscina,Mobiliado,Churrasqueira,Condomínio fechado,Varanda,-15.8455929,-48.0312415
580000,450,74,3,2,1,0,"Rua 21, 5 - Norte, Brasília - DF","Apartamento com 3 Quartos à Venda, 74m²",Piscina,Elevador,Condomínio fechado,Academia,Aceita animais,-16.2375055,-47.9455544
320000,0,80,3,1,1,0,"Rua 4, 100 - Centro, Brasília - DF","Apartamento com 3 Quartos à Venda, 80m²",Condomínio fechado,Portão eletrônico,Portaria 24h,,,-15.8465039,-47.9236376
93000,0,23,1,1,0,0,"QNN 23, 0 - Ceilandia Norte, Brasília - DF","Apartamento com Quarto à Venda, 23m²",,,,,,-15.8077259,-48.1237284
180000,0,126,2,1,2,0,"QNQ 2 Conjunto 2, 0 - Ceilandia Norte, Brasília - DF","Casa com 2 Quartos à Venda, 126m²",Conexão à internet,,,,,-15.8071542,-48.1422307
570000,590,68,2,2,1,0,"CA 9, 0 - Lago Norte, Brasília - DF","Apartamento com 2 Quartos à Venda, 68m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-15.7126955,-47.8877371
950000,642,104,3,3,0,0,"SQS 402, 200 - Asa Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 104m²",Elevador,Aceita animais,Ar-condicionado,Bicicletário,Portaria 24h,-15.8144408,-47.88638568034188
615000,550,83,3,2,0,0,"SQS 411, 0 - Asa Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 83m²",Condomínio fechado,,,,,-15.8276266,-47.907133
